ts_name,type,dt,n,freq_multiple
Q7973,Q,0.001,33,30.3030303030303
Q7974,Q,0.001,33,30.3030303030303
Q7975,Q,0.001,33,30.3030303030303
Q7976,Q,0.001,33,30.3030303030303
Q7977,Q,0.001,33,30.3030303030303
Q7978,Q,0.001,33,30.3030303030303
Q7979,Q,0.001,33,30.3030303030303
Q7980,Q,0.001,33,30.3030303030303
Q7981,Q,0.001,33,30.3030303030303
Q7982,Q,0.001,33,30.3030303030303
Q7983,Q,0.001,33,30.3030303030303
Q7984,Q,0.001,33,30.3030303030303
Q7985,Q,0.001,33,30.3030303030303
Q7986,Q,0.001,33,30.3030303030303
Q7987,Q,0.001,33,30.3030303030303
Q7988,Q,0.001,33,30.3030303030303
Q7989,Q,0.001,33,30.3030303030303
Q7990,Q,0.001,33,30.3030303030303
Q7991,Q,0.001,33,30.3030303030303
Q7992,Q,0.001,33,30.3030303030303
Q7993,Q,0.001,33,30.3030303030303
Q7994,Q,0.001,33,30.3030303030303
Q7995,Q,0.001,33,30.3030303030303
Q7996,Q,0.001,33,30.3030303030303
Q7997,Q,0.001,33,30.3030303030303
Q7998,Q,0.001,33,30.3030303030303
Q7999,Q,0.001,33,30.3030303030303
Q8000,Q,0.001,33,30.3030303030303
Q8001,Q,0.001,99,10.1010101010101
Q8002,Q,0.001,99,10.1010101010101
Q8003,Q,0.001,34,29.41176470588235
Q8004,Q,0.001,33,30.3030303030303
Q8005,Q,0.001,33,30.3030303030303
Q8006,Q,0.001,33,30.3030303030303
Q8007,Q,0.001,33,30.3030303030303
Q8008,Q,0.001,33,30.3030303030303
Q8009,Q,0.001,33,30.3030303030303
Q8010,Q,0.001,99,10.1010101010101
Q8011,Q,0.001,99,10.1010101010101
Q8012,Q,0.001,99,10.1010101010101
Q8013,Q,0.001,99,10.1010101010101
Q8014,Q,0.001,99,10.1010101010101
Q8015,Q,0.001,99,10.1010101010101
Q8016,Q,0.001,115,8.695652173913043
Q8017,Q,0.001,110,9.090909090909092
Q8018,Q,0.001,97,10.309278350515463
Q8019,Q,0.001,99,10.1010101010101
Q8020,Q,0.001,97,10.309278350515463
Q8021,Q,0.001,99,10.1010101010101
Q8022,Q,0.001,97,10.309278350515463
Q8023,Q,0.001,97,10.309278350515463
Q8024,Q,0.001,97,10.309278350515463
Q8025,Q,0.001,97,10.309278350515463
Q8026,Q,0.001,96,10.416666666666666
Q8027,Q,0.001,84,11.904761904761903
Q8028,Q,0.001,97,10.309278350515463
Q8029,Q,0.001,97,10.309278350515463
Q8030,Q,0.001,97,10.309278350515463
Q8031,Q,0.001,97,10.309278350515463
Q8032,Q,0.001,84,11.904761904761903
Q8033,Q,0.001,97,10.309278350515463
Q8034,Q,0.001,96,10.416666666666666
Q8035,Q,0.001,115,8.695652173913043
Q8036,Q,0.001,97,10.309278350515463
Q8037,Q,0.001,97,10.309278350515463
Q8038,Q,0.001,97,10.309278350515463
Q8039,Q,0.001,97,10.309278350515463
Q8040,Q,0.001,97,10.309278350515463
Q8041,Q,0.001,97,10.309278350515463
Q8042,Q,0.001,97,10.309278350515463
Q8043,Q,0.001,97,10.309278350515463
Q8044,Q,0.001,97,10.309278350515463
Q8045,Q,0.001,33,30.3030303030303
Q8046,Q,0.001,97,10.309278350515463
Q8047,Q,0.001,97,10.309278350515463
Q8048,Q,0.001,97,10.309278350515463
Q8049,Q,0.001,97,10.309278350515463
Q8050,Q,0.001,97,10.309278350515463
Q8051,Q,0.001,97,10.309278350515463
Q8052,Q,0.001,96,10.416666666666666
Q8053,Q,0.001,97,10.309278350515463
Q8054,Q,0.001,33,30.3030303030303
Q8055,Q,0.001,97,10.309278350515463
Q8056,Q,0.001,97,10.309278350515463
Q8057,Q,0.001,97,10.309278350515463
Q8058,Q,0.001,97,10.309278350515463
Q8059,Q,0.001,97,10.309278350515463
Q8060,Q,0.001,97,10.309278350515463
Q8061,Q,0.001,97,10.309278350515463
Q8062,Q,0.001,97,10.309278350515463
Q8063,Q,0.001,97,10.309278350515463
Q8064,Q,0.001,97,10.309278350515463
Q8065,Q,0.001,96,10.416666666666666
Q8066,Q,0.001,97,10.309278350515463
Q8067,Q,0.001,97,10.309278350515463
Q8068,Q,0.001,97,10.309278350515463
Q8069,Q,0.001,170,5.88235294117647
Q8070,Q,0.001,97,10.309278350515463
Q8071,Q,0.001,97,10.309278350515463
Q8072,Q,0.001,97,10.309278350515463
Q8073,Q,0.001,96,10.416666666666666
Q8074,Q,0.001,97,10.309278350515463
Q8075,Q,0.001,97,10.309278350515463
Q8076,Q,0.001,94,10.638297872340425
Q8077,Q,0.001,97,10.309278350515463
Q8078,Q,0.001,97,10.309278350515463
Q8079,Q,0.001,96,10.416666666666666
Q8080,Q,0.001,96,10.416666666666666
Q8081,Q,0.001,97,10.309278350515463
Q8082,Q,0.001,97,10.309278350515463
Q8083,Q,0.001,97,10.309278350515463
Q8084,Q,0.001,97,10.309278350515463
Q8085,Q,0.001,97,10.309278350515463
Q8086,Q,0.001,97,10.309278350515463
Q8087,Q,0.001,96,10.416666666666666
Q8088,Q,0.001,97,10.309278350515463
Q8089,Q,0.001,97,10.309278350515463
Q8090,Q,0.001,97,10.309278350515463
Q8091,Q,0.001,97,10.309278350515463
Q8092,Q,0.001,35,28.57142857142857
Q8093,Q,0.001,179,5.58659217877095
Q8094,Q,0.001,97,10.309278350515463
Q8095,Q,0.001,97,10.309278350515463
Q8096,Q,0.001,97,10.309278350515463
Q8097,Q,0.001,96,10.416666666666666
Q8098,Q,0.001,83,12.048192771084336
Q8099,Q,0.001,97,10.309278350515463
Q8100,Q,0.001,97,10.309278350515463
Q8101,Q,0.001,97,10.309278350515463
Q8102,Q,0.001,97,10.309278350515463
Q8103,Q,0.001,97,10.309278350515463
Q8104,Q,0.001,97,10.309278350515463
Q8105,Q,0.001,97,10.309278350515463
Q8106,Q,0.001,97,10.309278350515463
Q8107,Q,0.001,97,10.309278350515463
Q8108,Q,0.001,97,10.309278350515463
Q8109,Q,0.001,97,10.309278350515463
Q8110,Q,0.001,96,10.416666666666666
Q8111,Q,0.001,97,10.309278350515463
Q8112,Q,0.001,97,10.309278350515463
Q8113,Q,0.001,97,10.309278350515463
Q8114,Q,0.001,97,10.309278350515463
Q8115,Q,0.001,97,10.309278350515463
Q8116,Q,0.001,96,10.416666666666666
Q8117,Q,0.001,97,10.309278350515463
Q8118,Q,0.001,97,10.309278350515463
Q8119,Q,0.001,97,10.309278350515463
Q8120,Q,0.001,97,10.309278350515463
Q8121,Q,0.001,115,8.695652173913043
Q8122,Q,0.001,97,10.309278350515463
Q8123,Q,0.001,97,10.309278350515463
Q8124,Q,0.001,97,10.309278350515463
Q8125,Q,0.001,97,10.309278350515463
Q8126,Q,0.001,97,10.309278350515463
Q8127,Q,0.001,97,10.309278350515463
Q8128,Q,0.001,97,10.309278350515463
Q8129,Q,0.001,97,10.309278350515463
Q8130,Q,0.001,96,10.416666666666666
Q8131,Q,0.001,97,10.309278350515463
Q8132,Q,0.001,97,10.309278350515463
Q8133,Q,0.001,97,10.309278350515463
Q8134,Q,0.001,96,10.416666666666666
Q8135,Q,0.001,92,10.869565217391305
Q8136,Q,0.001,97,10.309278350515463
Q8137,Q,0.001,97,10.309278350515463
Q8138,Q,0.001,97,10.309278350515463
Q8139,Q,0.001,115,8.695652173913043
Q8140,Q,0.001,97,10.309278350515463
Q8141,Q,0.001,115,8.695652173913043
Q8142,Q,0.001,97,10.309278350515463
Q8143,Q,0.001,97,10.309278350515463
Q8144,Q,0.001,97,10.309278350515463
Q8145,Q,0.001,97,10.309278350515463
Q8146,Q,0.001,97,10.309278350515463
Q8147,Q,0.001,97,10.309278350515463
Q8148,Q,0.001,97,10.309278350515463
Q8149,Q,0.001,97,10.309278350515463
Q8150,Q,0.001,97,10.309278350515463
Q8151,Q,0.001,97,10.309278350515463
Q8152,Q,0.001,97,10.309278350515463
Q8153,Q,0.001,97,10.309278350515463
Q8154,Q,0.001,96,10.416666666666666
Q8155,Q,0.001,97,10.309278350515463
Q8156,Q,0.001,97,10.309278350515463
Q8157,Q,0.001,115,8.695652173913043
Q8158,Q,0.001,97,10.309278350515463
Q8159,Q,0.001,97,10.309278350515463
Q8160,Q,0.001,97,10.309278350515463
Q8161,Q,0.001,97,10.309278350515463
Q8162,Q,0.001,97,10.309278350515463
Q8163,Q,0.001,97,10.309278350515463
Q8164,Q,0.001,110,9.090909090909092
Q8165,Q,0.001,97,10.309278350515463
Q8166,Q,0.001,97,10.309278350515463
Q8167,Q,0.001,97,10.309278350515463
Q8168,Q,0.001,115,8.695652173913043
Q8169,Q,0.001,97,10.309278350515463
Q8170,Q,0.001,97,10.309278350515463
Q8171,Q,0.001,97,10.309278350515463
Q8172,Q,0.001,115,8.695652173913043
Q8173,Q,0.001,115,8.695652173913043
Q8174,Q,0.001,97,10.309278350515463
Q8175,Q,0.001,97,10.309278350515463
Q8176,Q,0.001,97,10.309278350515463
Q8177,Q,0.001,97,10.309278350515463
Q8178,Q,0.001,97,10.309278350515463
Q8179,Q,0.001,97,10.309278350515463
Q8180,Q,0.001,97,10.309278350515463
Q8181,Q,0.001,97,10.309278350515463
Q8182,Q,0.001,115,8.695652173913043
Q8183,Q,0.001,97,10.309278350515463
Q8184,Q,0.001,97,10.309278350515463
Q8185,Q,0.001,97,10.309278350515463
Q8186,Q,0.001,97,10.309278350515463
Q8187,Q,0.001,97,10.309278350515463
Q8188,Q,0.001,97,10.309278350515463
Q8189,Q,0.001,97,10.309278350515463
Q8190,Q,0.001,97,10.309278350515463
Q8191,Q,0.001,97,10.309278350515463
Q8192,Q,0.001,97,10.309278350515463
Q8193,Q,0.001,97,10.309278350515463
Q8194,Q,0.001,45,22.22222222222222
Q8195,Q,0.001,45,22.22222222222222
Q8196,Q,0.001,97,10.309278350515463
Q8197,Q,0.001,97,10.309278350515463
Q8198,Q,0.001,115,8.695652173913043
Q8199,Q,0.001,115,8.695652173913043
Q8200,Q,0.001,115,8.695652173913043
Q8201,Q,0.001,115,8.695652173913043
Q8202,Q,0.001,115,8.695652173913043
Q8203,Q,0.001,115,8.695652173913043
Q8204,Q,0.001,115,8.695652173913043
Q8205,Q,0.001,115,8.695652173913043
Q8206,Q,0.001,115,8.695652173913043
Q8207,Q,0.001,115,8.695652173913043
Q8208,Q,0.001,115,8.695652173913043
Q8209,Q,0.001,115,8.695652173913043
Q8210,Q,0.001,115,8.695652173913043
Q8211,Q,0.001,115,8.695652173913043
Q8212,Q,0.001,115,8.695652173913043
Q8213,Q,0.001,115,8.695652173913043
Q8214,Q,0.001,115,8.695652173913043
Q8215,Q,0.001,115,8.695652173913043
Q8216,Q,0.001,115,8.695652173913043
Q8217,Q,0.001,115,8.695652173913043
Q8218,Q,0.001,115,8.695652173913043
Q8219,Q,0.001,115,8.695652173913043
Q8220,Q,0.001,115,8.695652173913043
Q8221,Q,0.001,115,8.695652173913043
Q8222,Q,0.001,115,8.695652173913043
Q8223,Q,0.001,115,8.695652173913043
Q8224,Q,0.001,115,8.695652173913043
Q8225,Q,0.001,115,8.695652173913043
Q8226,Q,0.001,115,8.695652173913043
Q8227,Q,0.001,97,10.309278350515463
Q8228,Q,0.001,96,10.416666666666666
Q8229,Q,0.001,97,10.309278350515463
Q8230,Q,0.001,99,10.1010101010101
Q8231,Q,0.001,179,5.58659217877095
Q8232,Q,0.001,83,12.048192771084336
Q8233,Q,0.001,179,5.58659217877095
Q8234,Q,0.001,75,13.333333333333334
Q8235,Q,0.001,75,13.333333333333334
Q8236,Q,0.001,83,12.048192771084336
Q8237,Q,0.001,83,12.048192771084336
Q8238,Q,0.001,83,12.048192771084336
Q8239,Q,0.001,83,12.048192771084336
Q8240,Q,0.001,100,10.0
Q8241,Q,0.001,79,12.658227848101266
Q8242,Q,0.001,83,12.048192771084336
Q8243,Q,0.001,83,12.048192771084336
Q8244,Q,0.001,83,12.048192771084336
Q8245,Q,0.001,83,12.048192771084336
Q8246,Q,0.001,83,12.048192771084336
Q8247,Q,0.001,83,12.048192771084336
Q8248,Q,0.001,75,13.333333333333334
Q8249,Q,0.001,83,12.048192771084336
Q8250,Q,0.001,75,13.333333333333334
Q8251,Q,0.001,75,13.333333333333334
Q8252,Q,0.001,83,12.048192771084336
Q8253,Q,0.001,83,12.048192771084336
Q8254,Q,0.001,97,10.309278350515463
Q8255,Q,0.001,75,13.333333333333334
Q8256,Q,0.001,119,8.403361344537814
Q8257,Q,0.001,119,8.403361344537814
Q8258,Q,0.001,119,8.403361344537814
Q8259,Q,0.001,119,8.403361344537814
Q8260,Q,0.001,119,8.403361344537814
Q8261,Q,0.001,119,8.403361344537814
Q8262,Q,0.001,119,8.403361344537814
Q8263,Q,0.001,83,12.048192771084336
Q8264,Q,0.001,97,10.309278350515463
Q8265,Q,0.001,75,13.333333333333334
Q8266,Q,0.001,83,12.048192771084336
Q8267,Q,0.001,83,12.048192771084336
Q8268,Q,0.001,78,12.820512820512821
Q8269,Q,0.001,78,12.820512820512821
Q8270,Q,0.001,83,12.048192771084336
Q8271,Q,0.001,83,12.048192771084336
Q8272,Q,0.001,115,8.695652173913043
Q8273,Q,0.001,84,11.904761904761903
Q8274,Q,0.001,97,10.309278350515463
Q8275,Q,0.001,115,8.695652173913043
Q8276,Q,0.001,97,10.309278350515463
Q8277,Q,0.001,97,10.309278350515463
Q8278,Q,0.001,97,10.309278350515463
Q8279,Q,0.001,97,10.309278350515463
Q8280,Q,0.001,115,8.695652173913043
Q8281,Q,0.001,97,10.309278350515463
Q8282,Q,0.001,97,10.309278350515463
Q8283,Q,0.001,97,10.309278350515463
Q8284,Q,0.001,97,10.309278350515463
Q8285,Q,0.001,97,10.309278350515463
Q8286,Q,0.001,97,10.309278350515463
Q8287,Q,0.001,97,10.309278350515463
Q8288,Q,0.001,115,8.695652173913043
Q8289,Q,0.001,115,8.695652173913043
Q8290,Q,0.001,115,8.695652173913043
Q8291,Q,0.001,115,8.695652173913043
Q8292,Q,0.001,115,8.695652173913043
Q8293,Q,0.001,115,8.695652173913043
Q8294,Q,0.001,115,8.695652173913043
Q8295,Q,0.001,97,10.309278350515463
Q8296,Q,0.001,97,10.309278350515463
Q8297,Q,0.001,127,7.874015748031496
Q8298,Q,0.001,127,7.874015748031496
Q8299,Q,0.001,160,6.25
Q8300,Q,0.001,179,5.58659217877095
Q8301,Q,0.001,116,8.620689655172413
Q8302,Q,0.001,116,8.620689655172413
Q8303,Q,0.001,116,8.620689655172413
Q8304,Q,0.001,116,8.620689655172413
Q8305,Q,0.001,116,8.620689655172413
Q8306,Q,0.001,116,8.620689655172413
Q8307,Q,0.001,116,8.620689655172413
Q8308,Q,0.001,116,8.620689655172413
Q8309,Q,0.001,116,8.620689655172413
Q8310,Q,0.001,116,8.620689655172413
Q8311,Q,0.001,116,8.620689655172413
Q8312,Q,0.001,116,8.620689655172413
Q8313,Q,0.001,116,8.620689655172413
Q8314,Q,0.001,116,8.620689655172413
Q8315,Q,0.001,116,8.620689655172413
Q8316,Q,0.001,116,8.620689655172413
Q8317,Q,0.001,116,8.620689655172413
Q8318,Q,0.001,116,8.620689655172413
Q8319,Q,0.001,116,8.620689655172413
Q8320,Q,0.001,179,5.58659217877095
Q8321,Q,0.001,75,13.333333333333334
Q8322,Q,0.001,179,5.58659217877095
Q8323,Q,0.001,179,5.58659217877095
Q8324,Q,0.001,71,14.08450704225352
Q8325,Q,0.001,115,8.695652173913043
Q8326,Q,0.001,115,8.695652173913043
Q8327,Q,0.001,115,8.695652173913043
Q8328,Q,0.001,75,13.333333333333334
Q8329,Q,0.001,179,5.58659217877095
Q8330,Q,0.001,115,8.695652173913043
Q8331,Q,0.001,115,8.695652173913043
Q8332,Q,0.001,119,8.403361344537814
Q8333,Q,0.001,115,8.695652173913043
Q8334,Q,0.001,119,8.403361344537814
Q8335,Q,0.001,115,8.695652173913043
Q8336,Q,0.001,115,8.695652173913043
Q8337,Q,0.001,119,8.403361344537814
Q8338,Q,0.001,119,8.403361344537814
Q8339,Q,0.001,115,8.695652173913043
Q8340,Q,0.001,115,8.695652173913043
Q8341,Q,0.001,115,8.695652173913043
Q8342,Q,0.001,115,8.695652173913043
Q8343,Q,0.001,115,8.695652173913043
Q8344,Q,0.001,115,8.695652173913043
Q8345,Q,0.001,115,8.695652173913043
Q8346,Q,0.001,115,8.695652173913043
Q8347,Q,0.001,115,8.695652173913043
Q8348,Q,0.001,115,8.695652173913043
Q8349,Q,0.001,115,8.695652173913043
Q8350,Q,0.001,115,8.695652173913043
Q8351,Q,0.001,115,8.695652173913043
Q8352,Q,0.001,115,8.695652173913043
Q8353,Q,0.001,115,8.695652173913043
Q8354,Q,0.001,115,8.695652173913043
Q8355,Q,0.001,115,8.695652173913043
Q8356,Q,0.001,115,8.695652173913043
Q8357,Q,0.001,115,8.695652173913043
Q8358,Q,0.001,115,8.695652173913043
Q8359,Q,0.001,115,8.695652173913043
Q8360,Q,0.001,115,8.695652173913043
Q8361,Q,0.001,179,5.58659217877095
Q8362,Q,0.001,179,5.58659217877095
Q8363,Q,0.001,179,5.58659217877095
Q8364,Q,0.001,179,5.58659217877095
Q8365,Q,0.001,179,5.58659217877095
Q8366,Q,0.001,179,5.58659217877095
Q8367,Q,0.001,179,5.58659217877095
Q8368,Q,0.001,179,5.58659217877095
Q8369,Q,0.001,179,5.58659217877095
Q8370,Q,0.001,179,5.58659217877095
Q8371,Q,0.001,179,5.58659217877095
Q8372,Q,0.001,179,5.58659217877095
Q8373,Q,0.001,179,5.58659217877095
Q8374,Q,0.001,179,5.58659217877095
Q8375,Q,0.001,179,5.58659217877095
Q8376,Q,0.001,179,5.58659217877095
Q8377,Q,0.001,179,5.58659217877095
Q8378,Q,0.001,179,5.58659217877095
Q8379,Q,0.001,179,5.58659217877095
Q8380,Q,0.001,179,5.58659217877095
Q8381,Q,0.001,179,5.58659217877095
Q8382,Q,0.001,179,5.58659217877095
Q8383,Q,0.001,71,14.08450704225352
Q8384,Q,0.001,179,5.58659217877095
Q8385,Q,0.001,75,13.333333333333334
Q8386,Q,0.001,75,13.333333333333334
Q8387,Q,0.001,75,13.333333333333334
Q8388,Q,0.001,71,14.08450704225352
Q8389,Q,0.001,83,12.048192771084336
Q8390,Q,0.001,75,13.333333333333334
Q8391,Q,0.001,75,13.333333333333334
Q8392,Q,0.001,83,12.048192771084336
Q8393,Q,0.001,83,12.048192771084336
Q8394,Q,0.001,83,12.048192771084336
Q8395,Q,0.001,83,12.048192771084336
Q8396,Q,0.001,83,12.048192771084336
Q8397,Q,0.001,83,12.048192771084336
Q8398,Q,0.001,83,12.048192771084336
Q8399,Q,0.001,83,12.048192771084336
Q8400,Q,0.001,83,12.048192771084336
Q8401,Q,0.001,83,12.048192771084336
Q8402,Q,0.001,83,12.048192771084336
Q8403,Q,0.001,96,10.416666666666666
Q8404,Q,0.001,83,12.048192771084336
Q8405,Q,0.001,33,30.3030303030303
Q8406,Q,0.001,99,10.1010101010101
Q8407,Q,0.001,99,10.1010101010101
Q8408,Q,0.001,33,30.3030303030303
Q8409,Q,0.001,97,10.309278350515463
Q8410,Q,0.001,110,9.090909090909092
Q8411,Q,0.001,33,30.3030303030303
Q8412,Q,0.001,97,10.309278350515463
Q8413,Q,0.001,97,10.309278350515463
Q8414,Q,0.001,101,9.900990099009901
Q8415,Q,0.001,29,34.48275862068965
Q8416,Q,0.001,33,30.3030303030303
Q8417,Q,0.001,33,30.3030303030303
Q8418,Q,0.001,33,30.3030303030303
Q8419,Q,0.001,33,30.3030303030303
Q8420,Q,0.001,97,10.309278350515463
Q8421,Q,0.001,33,30.3030303030303
Q8422,Q,0.001,33,30.3030303030303
Q8423,Q,0.001,33,30.3030303030303
Q8424,Q,0.001,33,30.3030303030303
Q8425,Q,0.001,33,30.3030303030303
Q8426,Q,0.001,33,30.3030303030303
Q8427,Q,0.001,33,30.3030303030303
Q8428,Q,0.001,33,30.3030303030303
Q8429,Q,0.001,33,30.3030303030303
Q8430,Q,0.001,97,10.309278350515463
Q8431,Q,0.001,97,10.309278350515463
Q8432,Q,0.001,33,30.3030303030303
Q8433,Q,0.001,33,30.3030303030303
Q8434,Q,0.001,33,30.3030303030303
Q8435,Q,0.001,113,8.849557522123893
Q8436,Q,0.001,113,8.849557522123893
Q8437,Q,0.001,113,8.849557522123893
Q8438,Q,0.001,113,8.849557522123893
Q8439,Q,0.001,33,30.3030303030303
Q8440,Q,0.001,33,30.3030303030303
Q8441,Q,0.001,33,30.3030303030303
Q8442,Q,0.001,33,30.3030303030303
Q8443,Q,0.001,33,30.3030303030303
Q8444,Q,0.001,33,30.3030303030303
Q8445,Q,0.001,97,10.309278350515463
Q8446,Q,0.001,33,30.3030303030303
Q8447,Q,0.001,33,30.3030303030303
Q8448,Q,0.001,97,10.309278350515463
Q8449,Q,0.001,97,10.309278350515463
Q8450,Q,0.001,33,30.3030303030303
Q8451,Q,0.001,96,10.416666666666666
Q8452,Q,0.001,33,30.3030303030303
Q8453,Q,0.001,33,30.3030303030303
Q8454,Q,0.001,33,30.3030303030303
Q8455,Q,0.001,33,30.3030303030303
Q8456,Q,0.001,33,30.3030303030303
Q8457,Q,0.001,179,5.58659217877095
Q8458,Q,0.001,33,30.3030303030303
Q8459,Q,0.001,33,30.3030303030303
Q8460,Q,0.001,33,30.3030303030303
Q8461,Q,0.001,33,30.3030303030303
Q8462,Q,0.001,33,30.3030303030303
Q8463,Q,0.001,33,30.3030303030303
Q8464,Q,0.001,97,10.309278350515463
Q8465,Q,0.001,33,30.3030303030303
Q8466,Q,0.001,33,30.3030303030303
Q8467,Q,0.001,33,30.3030303030303
Q8468,Q,0.001,33,30.3030303030303
Q8469,Q,0.001,33,30.3030303030303
Q8470,Q,0.001,33,30.3030303030303
Q8471,Q,0.001,33,30.3030303030303
Q8472,Q,0.001,33,30.3030303030303
Q8473,Q,0.001,97,10.309278350515463
Q8474,Q,0.001,97,10.309278350515463
Q8475,Q,0.001,97,10.309278350515463
Q8476,Q,0.001,97,10.309278350515463
Q8477,Q,0.001,97,10.309278350515463
Q8478,Q,0.001,179,5.58659217877095
Q8479,Q,0.001,97,10.309278350515463
Q8480,Q,0.001,97,10.309278350515463
Q8481,Q,0.001,97,10.309278350515463
Q8482,Q,0.001,97,10.309278350515463
Q8483,Q,0.001,97,10.309278350515463
Q8484,Q,0.001,97,10.309278350515463
Q8485,Q,0.001,97,10.309278350515463
Q8486,Q,0.001,97,10.309278350515463
Q8487,Q,0.001,97,10.309278350515463
Q8488,Q,0.001,97,10.309278350515463
Q8489,Q,0.001,97,10.309278350515463
Q8490,Q,0.001,97,10.309278350515463
Q8491,Q,0.001,97,10.309278350515463
Q8492,Q,0.001,179,5.58659217877095
Q8493,Q,0.001,97,10.309278350515463
Q8494,Q,0.001,83,12.048192771084336
Q8495,Q,0.001,97,10.309278350515463
Q8496,Q,0.001,97,10.309278350515463
Q8497,Q,0.001,97,10.309278350515463
Q8498,Q,0.001,97,10.309278350515463
Q8499,Q,0.001,33,30.3030303030303
Q8500,Q,0.001,97,10.309278350515463
Q8501,Q,0.001,97,10.309278350515463
Q8502,Q,0.001,97,10.309278350515463
Q8503,Q,0.001,96,10.416666666666666
Q8504,Q,0.001,179,5.58659217877095
Q8505,Q,0.001,99,10.1010101010101
Q8506,Q,0.001,97,10.309278350515463
Q8507,Q,0.001,97,10.309278350515463
Q8508,Q,0.001,97,10.309278350515463
Q8509,Q,0.001,97,10.309278350515463
Q8510,Q,0.001,97,10.309278350515463
Q8511,Q,0.001,115,8.695652173913043
Q8512,Q,0.001,97,10.309278350515463
Q8513,Q,0.001,97,10.309278350515463
Q8514,Q,0.001,33,30.3030303030303
Q8515,Q,0.001,96,10.416666666666666
Q8516,Q,0.001,97,10.309278350515463
Q8517,Q,0.001,97,10.309278350515463
Q8518,Q,0.001,97,10.309278350515463
Q8519,Q,0.001,97,10.309278350515463
Q8520,Q,0.001,97,10.309278350515463
Q8521,Q,0.001,64,15.625
Q8522,Q,0.001,97,10.309278350515463
Q8523,Q,0.001,100,10.0
Q8524,Q,0.001,217,4.6082949308755765
Q8525,Q,0.001,83,12.048192771084336
Q8526,Q,0.001,100,10.0
Q8527,Q,0.001,101,9.900990099009901
Q8528,Q,0.001,101,9.900990099009901
Q8529,Q,0.001,33,30.3030303030303
Q8530,Q,0.001,97,10.309278350515463
Q8531,Q,0.001,97,10.309278350515463
Q8532,Q,0.001,100,10.0
Q8533,Q,0.001,100,10.0
Q8534,Q,0.001,97,10.309278350515463
Q8535,Q,0.001,97,10.309278350515463
Q8536,Q,0.001,101,9.900990099009901
Q8537,Q,0.001,101,9.900990099009901
Q8538,Q,0.001,101,9.900990099009901
Q8539,Q,0.001,97,10.309278350515463
Q8540,Q,0.001,101,9.900990099009901
Q8541,Q,0.001,101,9.900990099009901
Q8542,Q,0.001,29,34.48275862068965
Q8543,Q,0.001,29,34.48275862068965
Q8544,Q,0.001,101,9.900990099009901
Q8545,Q,0.001,33,30.3030303030303
Q8546,Q,0.001,97,10.309278350515463
Q8547,Q,0.001,83,12.048192771084336
Q8548,Q,0.001,96,10.416666666666666
Q8549,Q,0.001,113,8.849557522123893
Q8550,Q,0.001,113,8.849557522123893
Q8551,Q,0.001,113,8.849557522123893
Q8552,Q,0.001,113,8.849557522123893
Q8553,Q,0.001,113,8.849557522123893
Q8554,Q,0.001,115,8.695652173913043
Q8555,Q,0.001,111,9.00900900900901
Q8556,Q,0.001,101,9.900990099009901
Q8557,Q,0.001,100,10.0
Q8558,Q,0.001,101,9.900990099009901
Q8559,Q,0.001,97,10.309278350515463
Q8560,Q,0.001,99,10.1010101010101
Q8561,Q,0.001,99,10.1010101010101
Q8562,Q,0.001,97,10.309278350515463
Q8563,Q,0.001,33,30.3030303030303
Q8564,Q,0.001,33,30.3030303030303
Q8565,Q,0.001,126,7.936507936507937
Q8566,Q,0.001,170,5.88235294117647
Q8567,Q,0.001,97,10.309278350515463
Q8568,Q,0.001,97,10.309278350515463
Q8569,Q,0.001,115,8.695652173913043
Q8570,Q,0.001,115,8.695652173913043
Q8571,Q,0.001,97,10.309278350515463
Q8572,Q,0.001,97,10.309278350515463
Q8573,Q,0.001,97,10.309278350515463
Q8574,Q,0.001,97,10.309278350515463
Q8575,Q,0.001,97,10.309278350515463
Q8576,Q,0.001,115,8.695652173913043
Q8577,Q,0.001,97,10.309278350515463
Q8578,Q,0.001,97,10.309278350515463
Q8579,Q,0.001,97,10.309278350515463
Q8580,Q,0.001,222,4.504504504504505
Q8581,Q,0.001,122,8.19672131147541
Q8582,Q,0.001,118,8.47457627118644
Q8583,Q,0.001,33,30.3030303030303
Q8584,Q,0.001,33,30.3030303030303
Q8585,Q,0.001,97,10.309278350515463
Q8586,Q,0.001,33,30.3030303030303
Q8587,Q,0.001,118,8.47457627118644
Q8588,Q,0.001,75,13.333333333333334
Q8589,Q,0.001,99,10.1010101010101
Q8590,Q,0.001,88,11.363636363636365
Q8591,Q,0.001,97,10.309278350515463
Q8592,Q,0.001,97,10.309278350515463
Q8593,Q,0.001,97,10.309278350515463
Q8594,Q,0.001,97,10.309278350515463
Q8595,Q,0.001,97,10.309278350515463
Q8596,Q,0.001,84,11.904761904761903
Q8597,Q,0.001,84,11.904761904761903
Q8598,Q,0.001,51,19.6078431372549
Q8599,Q,0.001,51,19.6078431372549
Q8600,Q,0.001,97,10.309278350515463
Q8601,Q,0.001,83,12.048192771084336
Q8602,Q,0.001,97,10.309278350515463
Q8603,Q,0.001,97,10.309278350515463
Q8604,Q,0.001,97,10.309278350515463
Q8605,Q,0.001,97,10.309278350515463
Q8606,Q,0.001,94,10.638297872340425
Q8607,Q,0.001,97,10.309278350515463
Q8608,Q,0.001,97,10.309278350515463
